director_name,actor_1_name,actor_2_name,actor_3_name,genres,gross
1,3,3,1,Action,38590500
1,1,2,1,Adventure,38590500
1,6,1,1,Thriller,38590500
10,1,2,1,Action,39177541
5,5,2,1,Adventure,39177541
6,2,3,1,Family,39177541
3,6,3,1,Fantasy,39177541
3,5,1,1,Adventure,39778599
8,18,2,1,Drama,39778599
6,8,2,1,Thriller,39778599
8,5,3,2,Comedy,37486138
2,4,4,1,Drama,37486138
7,2,1,1,Romance,37486138
2,1,1,1,Action,38105077
2,1,1,1,Crime,38105077
3,1,1,1,Thriller,38105077
2,15,6,1,Drama,35168395
5,15,4,1,Romance,35168395
1,1,2,1,Sport,35168395
2,5,1,2,Comedy,32800000
1,4,1,4,Crime,32800000
1,10,1,6,Drama,32800000
1,6,1,4,Thriller,32800000
3,11,16,14,Comedy,33643461
1,2,2,10,Family,33643461
16,26,1,2,Drama,32741596
1,4,1,1,Fantasy,32741596
3,7,6,2,Crime,31874869
2,3,2,2,Mystery,31874869
3,5,3,2,Thriller,31874869
7,2,15,1,Action,30306268
5,2,6,1,Crime,30306268
5,3,14,1,Thriller,30306268
1,1,1,1,Crime,27667947
2,5,1,1,Drama,27667947
1,1,1,1,Thriller,27667947
7,14,2,1,Comedy,27067160
9,15,1,2,Drama,27067160
7,3,1,2,Romance,27067160
2,1,1,1,Action,26616999
1,1,1,1,Adventure,26616999
1,1,1,1,Romance,26616999
3,1,2,1,Sci-Fi,26616999
5,1,3,1,Thriller,26616999
8,5,2,1,Action,26536120
2,2,2,1,Crime,26536120
2,7,7,3,Drama,26536120
1,1,2,1,Mystery,26536120
5,5,2,1,Thriller,26536120
5,5,1,1,Action,26199517
6,3,2,1,Crime,26199517
16,9,7,1,Drama,26199517
4,1,1,1,Mystery,26199517
8,4,1,1,Thriller,26199517
1,6,1,2,Action,25450527
3,4,2,1,Crime,25450527
5,17,2,3,Drama,25450527
1,6,1,3,Mystery,25450527
1,8,1,4,Thriller,25450527
5,8,1,1,Action,25407250
2,9,1,1,Adventure,25407250
6,6,1,1,Sci-Fi,25407250
7,9,1,1,Thriller,25407250
4,15,2,2,Action,23159305
4,6,1,4,Adventure,23159305
3,1,1,1,Animation,23159305
2,3,2,3,Comedy,23159305
1,7,7,3,Drama,23159305
4,2,3,3,Family,23159305
2,6,1,2,Sci-Fi,23159305
4,11,1,1,Adventure,24006726
7,25,8,2,Comedy,24006726
6,18,7,1,Drama,24006726
1,6,1,1,Action,20389967
1,3,1,1,Biography,20389967
3,18,1,1,Drama,20389967
2,3,1,1,History,20389967
1,2,1,1,War,20389967
1,11,3,1,Crime,19593740
3,17,15,4,Drama,19593740
1,9,5,3,Thriller,19593740
1,2,1,2,Action,19118247
5,4,2,5,Comedy,19118247
4,17,4,6,Action,26442251
1,5,4,5,Crime,26442251
2,14,3,10,Drama,26442251
6,15,4,4,Thriller,26442251
2,6,4,1,Crime,17114882
2,2,6,1,Mystery,17114882
5,9,8,1,Thriller,17114882
1,12,5,3,Action,18472363
1,3,6,2,Adventure,18472363
1,11,2,3,Crime,18472363
1,12,3,2,Thriller,18472363
3,1,1,1,Adventure,14131298
1,1,1,1,Biography,14131298
1,1,1,1,Drama,14131298
1,1,1,1,History,14131298
1,1,1,1,War,14131298
1,7,4,10,Adventure,21557240
4,5,14,6,Comedy,21557240
1,6,3,7,Fantasy,21557240
4,17,2,4,Drama,21283440
1,6,1,1,Mystery,21283440
3,8,2,2,Thriller,21283440
2,3,1,1,Crime,10556196
2,4,4,1,Drama,10556196
1,3,1,1,Thriller,10556196
2,2,1,1,Adventure,16671505
2,2,2,1,Comedy,16671505
1,4,1,1,Crime,16671505
1,6,1,1,Drama,16671505
1,2,1,1,Family,16671505
2,14,17,10,Drama,10400000
1,3,7,3,Romance,10400000
1,2,2,1,Biography,9528092
2,17,4,3,Drama,9528092
4,8,3,2,Thriller,9528092
12,1,1,5,Action,10137232
1,1,1,2,Biography,10137232
7,1,2,5,Crime,10137232
8,1,5,3,Drama,10137232
10,1,2,7,Thriller,10137232
3,2,8,1,Crime,9795017
3,5,6,1,Drama,9795017
3,7,4,1,Thriller,9795017
4,13,4,1,Action,20488579
2,3,2,1,Sci-Fi,20488579
5,9,3,4,Thriller,20488579
5,2,1,3,Drama,19445217
1,1,1,1,Fantasy,19445217
4,1,1,1,Romance,19445217
2,21,2,6,Comedy,8355815
2,2,1,1,Crime,8355815
2,14,1,2,Drama,8355815
1,4,2,1,Thriller,8355815
5,3,32,5,Comedy,28837115
2,11,2,1,Comedy,6471394
2,16,2,1,Crime,6471394
3,16,2,3,Comedy,6291602
1,6,2,1,Sci-Fi,6291602
2,15,2,1,Action,10706786
2,11,2,1,Fantasy,10706786
3,17,5,3,Thriller,10706786
5,3,2,2,Action,8742261
4,1,1,2,Crime,8742261
3,4,1,1,Drama,8742261
1,1,1,1,Mystery,8742261
4,1,2,2,Thriller,8742261
2,19,13,8,Action,43905746
2,4,1,2,Sci-Fi,43905746
3,19,9,9,Thriller,43905746
11,2,1,2,Action,21413502
4,1,1,1,Adventure,21413502
2,2,2,2,Comedy,21413502
5,1,1,1,Crime,21413502
1,1,1,2,Music,21413502
4,1,1,1,Mystery,21413502
2,11,1,1,Comedy,7994115
3,20,2,1,Drama,7994115
1,2,1,1,Music,7994115
9,2,1,1,Crime,124107476
11,5,6,1,Drama,124107476
12,3,2,1,Thriller,124107476
8,16,2,2,Action,197171806
12,11,3,2,Adventure,197171806
4,7,1,1,Fantasy,197171806
5,5,1,1,Drama,12802907
3,1,1,1,Romance,12802907
3,9,4,2,Action,31569268
1,3,1,2,Crime,31569268
2,8,2,5,Drama,31569268
3,10,3,2,Sci-Fi,31569268
3,9,3,5,Thriller,31569268
3,13,7,2,Crime,66488090
6,26,10,2,Drama,66488090
3,6,5,2,Mystery,66488090
6,19,13,3,Thriller,66488090
5,2,3,1,Crime,95308367
9,17,4,1,Drama,95308367
6,2,1,1,Thriller,95308367
1,6,2,2,Action,60652036
1,5,1,1,Adventure,60652036
5,16,7,1,Comedy,60652036
5,10,4,1,Drama,60652036
1,1,1,1,War,60652036
3,5,2,1,Crime,1206135
2,6,2,1,Drama,1206135
3,9,2,1,Thriller,1206135
2,1,1,1,Adventure,56607223
1,1,1,2,Comedy,56607223
2,17,15,8,Drama,50173190
2,7,1,3,Mystery,50173190
1,3,5,2,Sci-Fi,50173190
2,7,9,3,Comedy,47095453
1,9,2,2,Fantasy,47095453
3,4,2,1,Romance,47095453
8,10,2,4,Comedy,37879996
2,7,1,1,Fantasy,37879996
3,6,2,2,Romance,37879996
6,9,2,2,Crime,25900000
8,17,12,2,Drama,25900000
1,1,3,1,Music,25900000
2,9,6,1,Adventure,53574088
2,8,1,3,Crime,53574088
4,22,5,6,Drama,53574088
1,1,1,1,Western,53574088
3,17,3,1,Action,89253340
3,15,5,2,Thriller,89253340
9,7,3,1,Crime,37339525
11,10,5,1,Drama,37339525
2,2,1,1,Romance,37339525
12,8,2,1,Thriller,37339525
5,10,9,2,Comedy,60154431
2,6,4,1,Drama,60154431
1,3,4,1,Thriller,60154431
2,1,1,1,Drama,528972
2,1,1,1,Romance,528972
1,1,1,1,War,528972
1,1,2,1,Action,103738726
2,2,4,7,Comedy,103738726
1,1,1,2,Crime,103738726
1,1,2,1,Music,103738726
2,2,3,1,Romance,103738726
1,1,2,1,Thriller,103738726
2,2,3,1,Crime,69304264
2,1,4,1,Romance,69304264
5,5,3,1,Thriller,69304264
1,1,1,1,Biography,29781453
4,3,3,1,Comedy,29781453
4,2,2,1,Drama,29781453
1,4,5,3,Adventure,15519841
1,2,2,4,Animation,15519841
1,6,6,3,Comedy,15519841
1,3,2,4,Family,15519841
1,4,3,2,Fantasy,15519841
9,14,1,1,Drama,5600000
1,2,1,1,Horror,5600000
5,13,1,1,Romance,5600000
2,8,1,1,Thriller,5600000
1,14,2,8,Comedy,126805112
1,13,1,5,Romance,126805112
2,14,7,2,Comedy,93607673
1,13,4,1,Romance,93607673
4,18,3,1,Drama,67263182
3,7,1,1,Mystery,67263182
6,9,2,1,Thriller,67263182
4,4,1,4,Action,92001027
4,4,3,4,Adventure,92001027
1,1,8,1,Drama,92001027
4,4,2,4,Sci-Fi,92001027
3,4,2,4,Thriller,92001027
1,6,1,1,Action,10539414
1,9,1,1,Drama,10539414
1,2,1,1,Fantasy,10539414
1,6,1,1,Thriller,10539414
1,2,1,1,Western,10539414
3,11,10,7,Action,58918501
7,26,26,12,Drama,58918501
1,6,5,1,Mystery,58918501
3,19,17,7,Thriller,58918501
5,4,4,2,War,58918501
6,4,1,2,Comedy,181395380
3,1,1,2,Fantasy,181395380
4,2,3,1,Romance,181395380
1,1,1,1,Biography,14946229
3,3,1,1,Crime,14946229
2,3,3,2,Drama,14946229
3,3,2,1,Thriller,14946229
6,4,6,3,Comedy,130512915
6,2,3,2,Family,130512915
1,3,3,1,Fantasy,130512915
3,17,1,1,Action,139852971
2,5,1,1,Crime,139852971
3,15,1,2,Thriller,139852971
5,7,1,2,Comedy,110000082
1,1,1,1,Action,106807667
8,2,1,1,Comedy,106807667
1,1,1,1,Crime,106807667
6,2,1,2,Romance,106807667
1,4,4,2,Action,101702060
2,10,8,1,Adventure,101702060
2,6,8,1,Family,101702060
1,6,7,2,Fantasy,101702060
1,7,4,2,Sci-Fi,101702060
8,11,3,7,Comedy,95149435
2,8,3,3,Family,95149435
7,13,1,5,Romance,95149435
2,13,6,5,Crime,100768056
2,26,14,5,Drama,100768056
1,6,2,4,Mystery,100768056
2,19,8,9,Thriller,100768056
5,1,2,3,Crime,92115211
6,1,3,3,Drama,92115211
3,2,2,1,Mystery,92115211
9,2,2,2,Thriller,92115211
3,6,1,3,Adventure,93452056
7,11,1,6,Comedy,93452056
9,30,4,2,Drama,93452056
4,16,2,1,Action,83287363
6,11,1,2,Thriller,83287363
5,10,3,2,Comedy,82931301
5,5,1,2,Romance,82931301
2,3,4,1,Crime,60962878
3,8,14,2,Drama,60962878
3,2,3,2,Mystery,60962878
2,9,10,1,Thriller,60962878
5,13,3,2,Crime,76261036
5,26,2,6,Drama,76261036
7,19,2,2,Thriller,76261036
1,7,1,1,Adventure,71423726
4,2,2,1,Comedy,71423726
1,1,1,1,Sci-Fi,71423726
4,9,2,3,Comedy,71277420
3,1,1,1,Adventure,88625922
2,3,1,2,Comedy,88625922
3,3,1,2,Family,88625922
2,1,1,2,Musical,88625922
2,3,2,5,Action,70001065
1,2,1,5,Horror,70001065
3,13,3,2,Drama,67253092
2,2,1,1,Sport,67253092
3,5,2,2,Drama,66790248
1,3,1,1,Thriller,66790248
2,2,1,2,Action,65557989
1,5,2,2,Adventure,65557989
1,2,1,2,Horror,65557989
2,1,4,1,Thriller,65557989
2,3,2,1,Comedy,60786269
1,2,1,1,Drama,60786269
1,2,1,1,Music,60786269
1,3,1,1,Romance,60786269
2,8,5,4,Comedy,59365105
3,15,14,3,Drama,59365105
2,12,4,4,Romance,59365105
5,2,2,9,Adventure,162792677
5,1,1,10,Animation,162792677
5,5,4,9,Comedy,162792677
5,1,2,10,Family,162792677
3,1,1,7,Fantasy,162792677
2,7,5,2,Horror,31598308
2,6,3,2,Mystery,31598308
4,11,4,2,Thriller,31598308
2,15,1,1,Action,57362581
1,6,2,1,Crime,57362581
1,8,2,1,Drama,57362581
1,1,2,1,Romance,57362581
2,14,1,1,Thriller,57362581
3,3,9,4,Comedy,53854588
3,2,4,3,Drama,53854588
2,2,2,1,Romance,53854588
2,1,3,2,Sport,53854588
3,5,32,3,Comedy,52580895
1,6,6,2,Family,52580895
2,2,6,7,Romance,52580895
1,1,4,3,Sport,52580895
1,4,2,3,Adventure,51019112
1,14,3,11,Comedy,51019112
1,2,1,1,Sci-Fi,51019112
2,2,2,3,Comedy,48114556
2,1,2,1,Family,48114556
1,1,1,1,Fantasy,48114556
2,1,2,2,Romance,48114556
3,8,5,1,Action,50648679
1,6,2,1,Horror,50648679
1,8,2,1,Sci-Fi,50648679
2,7,4,1,Thriller,50648679
7,4,22,4,Comedy,46280507
3,1,8,1,Romance,46280507
1,3,1,1,Adventure,38360195
4,3,6,1,Comedy,38360195
5,4,5,4,Drama,38360195
1,1,5,1,Action,46815748
1,4,5,1,Adventure,46815748
2,2,1,2,Crime,46815748
2,3,3,2,Thriller,46815748
2,4,1,4,Drama,35617599
1,10,1,1,Family,35617599
1,6,1,1,Fantasy,35617599
2,3,2,2,Crime,47307550
13,2,4,2,Drama,47307550
3,2,2,2,Thriller,47307550
3,1,1,1,Action,32003620
3,2,1,1,Crime,32003620
5,1,1,1,Thriller,32003620
2,2,1,1,Action,27972410
1,1,1,1,Adventure,27972410
3,3,1,1,Comedy,27972410
2,5,4,4,Adventure,28133159
2,3,2,1,Animation,28133159
2,8,10,14,Comedy,28133159
2,5,3,4,Family,28133159
1,11,3,4,Fantasy,28133159
1,2,2,1,Action,27400000
1,3,3,2,Adventure,27400000
1,2,2,1,Sci-Fi,27400000
4,6,2,2,Drama,24343673
3,2,2,2,Fantasy,24343673
2,2,2,2,Musical,24343673
4,4,2,2,Romance,24343673
5,18,15,1,Drama,22877808
2,6,10,1,Romance,22877808
7,23,2,2,Action,36883539
5,17,1,1,Crime,36883539
4,15,3,2,Drama,36883539
5,25,2,1,Thriller,36883539
1,15,1,2,Action,22531698
1,6,2,1,Adventure,22531698
1,6,3,1,Sci-Fi,22531698
2,13,4,2,Thriller,22531698
1,6,3,1,Action,20400913
1,7,3,2,Comedy,20400913
1,2,4,1,Crime,20400913
1,4,5,1,Drama,20400913
1,2,5,1,Thriller,20400913
8,2,4,1,Comedy,20101861
3,2,2,1,Romance,20101861
1,1,1,1,Sci-Fi,20101861
1,1,1,1,Adventure,25200412
3,1,2,5,Comedy,25200412
2,1,1,1,Family,25200412
2,1,1,1,Fantasy,25200412
1,1,1,1,Sci-Fi,25200412
1,2,1,1,Crime,19719930
2,2,1,1,Drama,19719930
1,6,1,1,Mystery,19719930
1,2,1,1,Thriller,19719930
1,12,32,10,Comedy,19377727
1,1,1,2,Musical,19377727
2,2,4,2,Action,13401683
2,2,4,2,Sci-Fi,13401683
3,9,2,1,Action,17300889
3,6,2,1,Adventure,17300889
2,2,4,2,Comedy,17300889
1,4,1,1,Fantasy,17300889
2,26,3,8,Drama,15527125
1,3,2,2,Romance,15527125
1,3,1,3,Western,15527125
5,4,3,1,Biography,13560960
13,21,12,6,Drama,13560960
5,5,3,1,History,13560960
2,1,2,3,Mystery,15523168
2,1,3,4,Thriller,15523168
3,10,5,5,Action,11146409
4,10,5,3,Adventure,11146409
1,2,5,1,Horror,11146409
2,4,2,3,Sci-Fi,11146409
1,7,2,2,Action,7916887
3,4,2,1,Crime,7916887
13,12,4,5,Drama,7916887
3,9,1,2,Thriller,7916887
1,3,1,1,War,7916887
6,5,2,1,Drama,6565495
3,3,1,1,Romance,6565495
1,15,2,1,Action,15279680
1,9,1,1,Crime,15279680
1,17,1,1,Thriller,15279680
7,14,9,4,Comedy,7262288
2,1,3,3,Crime,7262288
2,3,4,3,Thriller,7262288
5,1,1,1,Drama,4584886
4,1,1,1,Romance,4584886
3,1,2,1,Action,2154540
2,2,3,1,Thriller,2154540
1,2,1,1,Action,8129455
1,1,1,1,Adventure,8129455
3,1,3,1,Comedy,8129455
1,2,1,1,Crime,8129455
1,2,2,2,Biography,136019448
2,6,4,4,Drama,136019448
1,1,2,2,History,136019448
2,5,3,4,Thriller,136019448
3,16,4,3,Action,183875760
2,11,3,4,Adventure,183875760
1,6,4,3,Crime,183875760
4,12,2,3,Drama,183875760
2,3,1,2,Mystery,183875760
3,11,4,4,Thriller,183875760
2,13,1,4,Action,67061228
5,5,3,3,Comedy,67061228
6,6,2,1,Romance,67061228
2,22,15,4,Crime,53300852
10,28,20,9,Drama,53300852
5,18,12,5,Thriller,53300852
3,15,1,3,Action,150415432
1,9,1,1,Adventure,150415432
2,14,1,1,Thriller,150415432
1,2,1,1,War,150415432
2,12,10,7,Drama,44834712
1,9,6,5,Thriller,44834712
1,1,1,1,Animation,84300000
1,1,1,1,Family,84300000
1,1,1,1,Fantasy,84300000
1,1,1,1,Musical,84300000
1,8,1,1,Adventure,1500000
1,15,1,3,Drama,1500000
1,2,1,1,Western,1500000
3,4,7,2,Action,62318875
2,3,5,1,Adventure,62318875
2,2,2,3,Fantasy,62318875
1,3,3,1,Sci-Fi,62318875
3,2,4,1,Thriller,62318875
7,5,5,4,Drama,5773519
3,4,3,3,Horror,5773519
3,3,3,3,Sci-Fi,5773519
7,6,6,4,Thriller,5773519
7,5,1,2,Drama,51768623
4,22,1,6,Comedy,37035515
1,13,14,2,Drama,37035515
6,16,13,1,Action,24520892
4,16,6,2,Crime,24520892
1,30,4,12,Drama,24520892
4,21,9,2,Thriller,24520892
2,1,1,1,Comedy,24430272
2,1,1,1,Romance,24430272
4,15,9,2,Drama,158348400
3,7,2,3,Mystery,158348400
2,16,2,1,Thriller,158348400
3,1,2,1,Drama,31136950
2,1,1,1,Fantasy,31136950
3,1,1,1,Romance,31136950
5,19,3,1,Action,29113588
3,16,5,2,Crime,29113588
7,19,9,2,Thriller,29113588
3,7,1,1,Action,138447667
4,9,2,9,Comedy,138447667
2,6,2,1,Crime,138447667
2,14,1,4,Comedy,116006080
3,14,2,2,Drama,116006080
2,13,2,2,Romance,116006080
2,2,1,1,Adventure,106793915
2,2,1,1,Animation,106793915
2,5,3,1,Comedy,106793915
1,5,9,1,Drama,106793915
2,3,2,1,Family,106793915
3,11,2,5,Comedy,87856565
2,5,2,3,Romance,87856565
3,7,3,1,Comedy,70100000
1,3,2,1,Drama,70100000
2,2,1,1,Romance,70100000
3,5,1,2,Action,159578352
5,6,1,2,Comedy,159578352
1,5,1,3,Crime,159578352
1,3,1,1,Biography,57750000
1,9,2,1,Drama,57750000
1,2,2,1,History,57750000
1,3,1,1,Romance,57750000
3,9,2,1,Action,45290318
7,8,1,1,Comedy,45290318
2,1,1,1,Sport,45290318
2,16,3,2,Crime,41543207
3,30,7,3,Drama,41543207
1,9,1,2,Mystery,41543207
2,21,2,2,Thriller,41543207
1,10,2,2,Comedy,41252428
3,15,3,1,Drama,41252428
3,3,1,1,Romance,41252428
2,2,3,1,Drama,35228696
1,1,1,1,Horror,35228696
1,1,2,1,Mystery,35228696
2,1,5,1,Thriller,35228696
5,1,2,1,Comedy,59992760
5,2,3,1,Action,34667015
5,1,2,1,Adventure,34667015
5,1,3,1,Thriller,34667015
4,7,2,3,Fantasy,37652565
1,4,2,3,Horror,37652565
1,6,1,4,Mystery,37652565
2,13,5,5,Thriller,37652565
1,7,9,3,Action,24375436
1,22,6,1,Crime,24375436
1,28,17,3,Drama,24375436
1,18,11,2,Thriller,24375436
1,2,1,3,Adventure,20915465
1,6,6,1,Comedy,20915465
1,2,1,3,Family,20915465
1,2,1,4,Fantasy,20915465
1,2,1,1,Sci-Fi,20915465
1,9,1,1,Crime,24127895
3,17,1,1,Drama,24127895
5,17,2,1,Thriller,24127895
3,13,4,2,Action,84961
3,5,3,2,Adventure,84961
3,3,3,2,History,84961
1,2,1,2,Action,26404753
1,6,3,4,Comedy,26404753
1,4,2,2,Crime,26404753
2,3,2,1,Romance,26404753
1,4,1,2,Thriller,26404753
2,6,4,1,Comedy,6105175
1,1,3,2,Action,5664251
1,1,2,1,Fantasy,5664251
1,1,1,1,Western,5664251
3,2,1,1,Action,1260917
2,2,1,1,Comedy,1260917
1,1,1,1,Crime,1260917
4,8,3,1,Drama,116724075
1,2,1,1,Music,116724075
3,5,8,1,Action,56083966
1,2,4,1,Adventure,56083966
1,4,6,2,Romance,56083966
1,2,1,2,Action,22108977
1,2,1,1,Comedy,22108977
1,4,1,1,Fantasy,22108977
5,15,5,5,Drama,293501675
4,5,1,2,Mystery,293501675
7,25,1,3,Thriller,293501675
1,1,1,1,Action,18600911
1,1,1,1,Crime,18600911
1,1,1,1,Thriller,18600911
4,4,5,1,Comedy,7204138
2,3,2,2,Action,90800000
3,2,2,2,Drama,90800000
2,2,2,2,Family,90800000
3,2,2,2,Sport,90800000
1,1,8,1,Crime,150117807
5,8,22,9,Drama,150117807
4,10,2,4,Comedy,163947053
3,6,6,4,Drama,163947053
3,4,2,2,Romance,163947053
1,2,2,1,Crime,116735231
1,4,1,1,Mystery,116735231
1,7,1,1,Thriller,116735231
7,4,2,4,Adventure,118500000
5,4,2,5,Comedy,118500000
4,4,2,4,Sci-Fi,118500000
2,11,16,1,Action,126546825
2,12,6,1,Sci-Fi,126546825
1,8,21,3,Thriller,126546825
2,7,2,3,Drama,166147885
1,3,2,1,Romance,166147885
10,15,9,6,Action,111760631
5,9,5,4,Adventure,111760631
6,4,8,7,Comedy,111760631
6,2,3,4,Family,111760631
5,2,3,5,Sci-Fi,111760631
5,11,7,3,Crime,108706165
6,17,18,10,Drama,108706165
9,9,8,4,Thriller,108706165
11,2,2,3,Comedy,138614544
7,2,2,1,Family,138614544
5,1,1,1,Action,125069696
1,1,1,1,Biography,125069696
3,2,3,1,Drama,125069696
5,1,1,1,Thriller,125069696
1,1,1,1,War,125069696
4,14,2,1,Comedy,107458785
4,20,1,1,Drama,107458785
1,1,1,1,Sport,107458785
5,2,1,1,Horror,102310175
4,1,1,1,Mystery,102310175
7,1,1,2,Thriller,102310175
1,1,1,1,Biography,96917897
9,3,1,1,Drama,96917897
3,1,1,1,Comedy,93952276
3,1,1,1,Drama,93952276
4,1,1,1,Romance,93952276
5,1,9,7,Comedy,90703745
11,1,2,1,Horror,89138076
8,1,2,1,Mystery,89138076
7,4,2,4,Adventure,87666629
5,4,2,5,Comedy,87666629
4,4,2,4,Sci-Fi,87666629
1,1,1,1,Western,87666629
1,32,4,4,Comedy,90353764
1,4,1,1,Crime,90353764
2,4,6,7,Fantasy,82522790
1,3,4,4,Horror,82522790
2,7,10,3,Romance,82522790
1,3,1,1,Biography,94125426
2,18,3,2,Drama,94125426
2,9,3,1,Romance,94125426
2,1,1,2,Biography,95001343
3,12,3,3,Drama,95001343
1,1,1,2,Sport,95001343
1,7,7,1,Crime,81292135
3,20,26,2,Drama,81292135
1,7,17,1,Thriller,81292135
10,25,6,9,Comedy,86208010
3,3,4,1,Adventure,81593527
2,6,11,1,Drama,81593527
1,2,2,1,Family,81593527
5,20,11,4,Comedy,75274748
3,28,12,3,Drama,75274748
3,2,4,6,Action,90835030
5,3,1,7,Comedy,90835030
2,5,1,1,Action,72455275
1,3,1,1,Adventure,72455275
6,3,3,2,Drama,72455275
2,2,2,1,Romance,72455275
1,1,1,1,War,72455275
1,1,1,1,Biography,75305995
5,1,5,7,Drama,75305995
1,1,2,2,Music,75305995
3,3,2,1,Crime,74098862
3,8,2,1,Thriller,74098862
1,3,5,2,Crime,72266306
1,14,3,12,Drama,72266306
1,3,3,4,Mystery,72266306
1,6,7,5,Thriller,72266306
3,13,14,1,Comedy,71347010
2,15,6,1,Romance,71347010
10,2,7,1,Comedy,70836296
2,2,10,2,Drama,70836296
2,1,1,1,Fantasy,70836296
4,3,2,1,Romance,70836296
13,1,1,1,Drama,70405498
5,1,1,1,History,70405498
3,1,1,1,Thriller,70405498
5,7,8,1,Comedy,70163652
4,3,4,1,Crime,70163652
6,10,6,4,Adventure,66808615
3,13,8,14,Comedy,66808615
1,7,15,6,Crime,66808615
1,15,8,13,Romance,66808615
2,3,2,2,Biography,115603980
4,3,5,3,Drama,115603980
2,3,2,2,Sport,115603980
3,2,2,2,War,115603980
2,5,3,11,Comedy,64149837
3,1,5,3,Drama,64149837
1,1,1,2,Family,64149837
2,1,1,2,Fantasy,64149837
3,3,4,6,Romance,64149837
1,3,2,2,Comedy,83906114
2,2,1,2,Romance,83906114
3,1,2,1,Horror,66466372
13,20,2,3,Drama,72306065
5,4,1,1,History,72306065
6,6,2,2,Thriller,72306065
4,2,4,1,Action,59068786
3,3,4,1,Drama,59068786
4,1,2,1,Thriller,59068786
1,2,2,1,War,59068786
5,1,1,1,Comedy,60923325
1,1,1,1,Music,60923325
5,4,3,1,Comedy,57887882
3,3,4,3,Drama,57887882
4,2,2,1,Romance,57887882
1,5,3,1,Action,53955614
2,8,4,1,Adventure,53955614
4,9,4,2,Comedy,53955614
2,3,4,1,Family,53955614
3,4,1,2,Sci-Fi,53955614
1,5,2,3,Action,54967359
1,1,2,3,Horror,54967359
5,6,5,5,Action,54228104
5,5,6,3,Adventure,54228104
4,2,6,7,Drama,54228104
3,3,5,2,Romance,54228104
2,2,3,2,Thriller,54228104
3,7,1,1,Crime,57981889
2,18,1,7,Drama,57981889
3,8,1,4,Thriller,57981889
4,17,4,2,Action,61094903
4,7,6,2,Mystery,61094903
6,15,6,3,Thriller,61094903
4,22,8,16,Drama,53082743
3,1,2,4,Mystery,53082743
3,4,10,12,Sci-Fi,53082743
6,9,9,8,Thriller,53082743
4,5,2,3,Comedy,54414716
1,11,3,2,Crime,54414716
1,8,1,1,Adventure,57011847
1,4,1,1,Animation,57011847
1,10,1,1,Comedy,57011847
1,8,1,1,Family,57011847
1,4,1,1,Sci-Fi,57011847
1,1,1,1,Action,50859889
1,1,1,1,Adventure,50859889
3,1,1,1,Drama,50859889
1,1,1,1,Thriller,50859889
5,4,10,1,Action,51185897
5,4,10,2,Adventure,51185897
5,4,10,2,Thriller,51185897
2,1,3,2,Action,52000688
1,1,1,1,Adventure,52000688
1,1,4,1,Sci-Fi,52000688
2,1,3,1,Thriller,52000688
7,3,1,2,Comedy,49851591
3,3,1,1,Crime,49851591
4,3,1,1,Romance,49851591
3,6,2,3,Mystery,47781388
3,11,2,4,Thriller,47781388
1,17,2,1,Drama,52320979
1,4,1,1,Fantasy,52320979
1,7,1,2,Romance,52320979
1,1,1,1,Horror,47806295
2,1,1,1,Mystery,47806295
2,1,1,1,Thriller,47806295
2,8,3,5,Comedy,51853450
2,10,1,3,Drama,51853450
1,2,3,2,Family,51853450
1,4,3,2,Fantasy,51853450
1,3,1,6,Comedy,46012734
1,2,1,5,Romance,46012734
4,1,1,1,Biography,47034272
16,1,1,1,Drama,47034272
1,1,1,1,Music,47034272
1,1,1,1,Musical,47034272
6,7,3,1,Crime,45856732
8,26,3,5,Drama,45856732
1,17,4,5,Thriller,45856732
1,1,3,2,Horror,59588068
1,7,2,1,Mystery,59588068
2,6,2,3,Thriller,59588068
13,21,30,18,Drama,44175394
5,5,4,3,History,44175394
5,1,1,1,Adventure,45500797
2,2,1,1,Drama,45500797
2,1,1,1,Romance,45500797
2,1,1,2,Action,41797066
1,1,2,1,Horror,41797066
2,1,1,2,Sci-Fi,41797066
2,1,1,2,Thriller,41797066
8,5,2,1,Comedy,38087756
2,4,1,1,Family,38087756
1,15,2,1,Drama,37752931
1,15,2,2,Romance,37752931
3,6,4,3,Comedy,50562555
1,1,2,1,Music,50562555
3,2,5,1,Romance,50562555
1,1,1,1,Adventure,37371385
3,1,1,1,Comedy,37371385
1,1,1,1,Sci-Fi,37371385
4,4,1,1,Comedy,37101011
3,5,1,1,Drama,37101011
11,1,1,1,Horror,38176892
8,1,1,1,Mystery,38176892
3,6,2,1,Mystery,36283504
9,17,2,2,Thriller,36283504
5,2,1,1,Biography,35183792
13,7,2,5,Drama,35183792
1,1,1,1,Music,35183792
1,1,1,1,Musical,35183792
4,1,4,2,Comedy,38543473
1,3,2,1,Comedy,36037909
1,2,5,1,Drama,36037909
1,1,1,1,Horror,42575718
1,4,2,7,Comedy,33864342
1,2,2,4,Crime,33864342
1,3,1,3,Romance,33864342
2,17,5,1,Drama,33508922
10,2,1,1,Comedy,42071069
2,3,1,2,Drama,42071069
4,1,1,1,Romance,42071069
2,2,1,1,Sport,42071069
4,4,2,4,Comedy,32853640
1,3,2,3,Drama,32853640
3,5,4,4,Comedy,42615685
1,1,1,1,Western,42615685
3,2,1,1,Action,32055248
